leaid,student_total,grad_rate_midpt
0614400,30890,90.9087083198446
0614430,32110,93.76642790407973
0614550,71257,83.20963554457808
0614760,49081,90.86911432122409
0614820,7853,91.76200178275818
0614880,58900,90.58740237691
0614950,2777,79.54699315808426
0615150,278,82.98561151079136
0615180,13463,88.0720493203595
0615240,30205,88.25330243337197
0615270,8150,96.51447852760737
0616230,60249,79.53849856429152
0616323,2437,93.7919573245794
0616325,24042,90.5487896181682
0616500,12781,92.34919020420938
0616650,27,75
0616680,690,95.09275362318841
0616740,21395,78.06020098153775
0616860,278,87.363309352518
0616920,26923,82.80797087991681
0617040,184,15.353260869565219
0617220,2442,95.07657657657657
0617430,2259,93.42762284196547
0618060,52362,89.68142928077613
0618210,3949,92.55988857938719
0618390,10852,80.46157390342795
0618930,15700,87.66942675159235
0618990,2102,89.07421503330161
0619110,488,84.20081967213113
0619260,24202,88.95359887612594
0619320,2236,83.89087656529517
0619490,5751,90.25126065032168
0619540,140898,86.57636730116822
0619620,114,83.81578947368422
0619650,8498,83.12014591668628
0619700,10031,84.06250623068489
0619830,4015,88.9945205479452
0619950,1148,87.39285714285715
0620070,3485,62.56384505021521
0620130,3827,96.67598641233342
0620220,390,85.91025641025641
0620370,2950,94.6457627118644
0620640,4421,85.47862474553268
0620670,1663,90.876127480457
0621000,11455,91.75128764731558
0621060,2518,90.34312946783162
0621150,663,83.19909502262443
0621270,2077,85.01877708233029
0621400,7107,89.20205431264951
0621600,26016,88.64844710947109
0621690,10157,91.6644678546815
0621810,2633,93.25332320546904
0621870,4497,86.52968645763842
0621990,178,89.12359550561797
0622050,2032,93.22194881889763
0622110,13037,91.9486078085449
0622230,31164,83.14176614041843
0622410,10624,85.56118222891565
0622440,345,84.49275362318842
0622500,94827,83.0789015786643
0622590,9168,96.96902268760908
0622710,554441,73.52560687250762
0622740,12173,93.7180645691284
0622800,9059,96.48382823711226
0622860,586,86.81399317406144
0622920,20,75
0623080,12667,90.34285939843689
0623160,18970,83.57185028993148
0623340,19380,87.46594427244581
0623530,1191,91.3392107472712
0623610,26970,91.87233963663328
0623820,289,83.01384083044982
0623940,1992,90.40010040160642
0624030,4338,87.0774550484094
0624090,10187,82.264062039854707
0624150,369,84.32249322493224
0624230,3734,90.58007498660953
0624480,670,87.60746268656716
0624500,11358,93.3674062334918
0624660,38533,89.90083824254535
0624750,1789,93.32923420905534
0625150,54362,85.05329090173284
0625190,721,85.25658807212206
0625230,2459,81.90605937372916
0625320,6773,87.99306068212019
0625470,37718,82.59221061562118
0625530,11076,90.30877573131096
0625690,7058,90.38452819495608
0625800,38805,86.99219172787012
0625830,8888,84.0264401440144
0625860,8118,81.429908844543
0626100,2422,70.85177539223783
0626310,12268,92.18617541571568
0626370,31283,81.72659271808969
0626490,1549,85.96965784377018
0626640,20105,87.35458841084308
0626760,951,86.09253417455311
0626880,8936,87.8550805729633
0626910,14488,82.99668691330757
0627030,1417,53.75158786167961
0627060,6954,86.1327293643946
0627200,3353,95.57769161944528
0627240,24422,90.05245270657603
0627590,5604,83.46002855103498
0627690,22018,91.49345989644836
0627720,8228,89.14900340301409
0627780,728,95.29120879120879
0627850,4731,95.9298245614035
0628050,40983,66.68464973281604
0628250,19481,85.50428622760639
0628270,2399,87.20133388912046
0628650,31982,92.8410981176912
0628710,708,95.38983050847457
0628950,753,67.59362549800797
0629130,8006,83.96377716712465
0629190,46,75
0629270,62306,81.9833242384361
0629370,1781,91.19988770353734
0629490,19352,87.50124018189334
0629550,27672,89.57021538016767
0629610,11115,93.99964012595592
0629640,3872,83.28434917355372
0629700,12153,97.60840944622727
0629820,4719,83.6278872642509
0629850,21036,85.38781137098307
0629910,4136,89.33800773694391
0629940,19499,81.17867582952972
0630030,7397,85.50601595241314
0630210,32530,88.58524438979404
0630230,39,33.15384615384615
0630250,11151,87.32795264998654
0630330,2444,96.08960720130933
0630360,1654,93.58282950423217
0630600,13739,86.10575733313924
0630660,28110,93.13336890786198
0630750,12551,92.61078798502112
0631170,1659,85.26461723930079
0631230,540,83.71111111111111
0631320,29984,82.5383871398079
0631400,227,80.72246696035242
0631530,32555,93.71030563661496
0631620,245,83.51020408163265
0631710,5966,87.09420046932618
0632010,6040,86.60778145695363
0632040,101,86.73267326732673
0632070,25031,89.3433742159722
0632270,2809,88.2431470274119
0632370,31772,85.13518192118846
0632550,33454,78.56905003885933
0632610,3970,85.1816120906801
0632880,2873,95.65297598329272
0633110,2513,88.88738559490649
0633150,47717,89.36548819079155
0633630,32121,88.66458080383549
0633720,468,75.37393162393161
0633750,18014,85.54113467303209
0633840,42422,80.0161001367215
0633860,30505,91.86412063596131
0633980,38163,82.39064014883526
0634140,11389,88.94863464746686
0634170,57445,86.65854295413004
0634320,102283,85.35712679526412
0634380,24931,93.33885524046369
0634410,62731,83.29527665747398
0634425,6866,77.3807165744247
0634440,11303,87.76908785278245
0634590,35372,86.54955897319914
0634620,46663,83.15048325225554
0634680,11175,87.03812080536912
0634710,14190,86.7891472868217
0634740,1934,93.94984488107549
0634800,7635,93.2128356254093
0634860,3268,94.88616891064872
0634880,19559,93.75157216626617
0634980,27156,88.94597878921786
0635070,808,76.19678217821782
0635110,9151,77.3526390558409
0635130,27660,96.82599421547361
0635250,11685,92.83577235772358
0635310,62744,87.91607165625399
0635430,15723,82.92889397697641
0635600,11364,87.94878563885955
0635670,32072,87.86389997505613
0635700,11983,90.45322540265376
0635830,29631,79.50396544159833
0635850,2985,93.40268006700168
0636270,7571,88.94663848897108
0636390,34242,71.74630570644239
0636450,272,80.29411764705883
0636600,14209,89.22767260187206
0636670,607,88.97034596375619
0636780,324,71.30246913580247
0636800,4884,87.87080262080262
0636805,1662,90.07521058965102
0636820,1403,90.97006414825374
0636840,18291,84.6511945765677
0636940,1952,87.01997950819671
0636970,8616,87.12546425255339
0636972,27710,76.86892818477084
0637050,5939,89.82724364371106
0637200,4669,84.75540801028058
0637260,3522,88.89153889835322
0637500,4569,92.50952068286277
0637530,9839,85.35582884439475
0637590,655,86.37709923664123
0637620,3610,83.58531855955678
0637630,30,75
0637830,1555,90.14533762057879
0638010,37189,77.06596036462395
0638070,9,75
0638280,1599,88.18261413383365
0638520,61,75
0638610,2290,95.19039301310043
0638640,110129,82.86163499169156
0638730,3396,92.05506478209658
0638770,3824,87.19534518828452
0638790,12211,94.0535582671362
0638880,4130,79.7917675544794
0638980,7708,95.79942916450442
0639000,2353,95.13769655758607
0639420,27776,94.26191676267281
0639630,5293,95.63839032684677
0639840,276,73.71739130434783
0639930,18844,90.38781575037147
0639940,577,89.87868284228769
0640150,25916,95.01906158357771
0640230,103,91.50485436893203
0640300,7039,84.62267367523796
0640500,413,87.62469733656174
0640590,12962,86.31260607930875
0640740,14285,70.5173258662933
0640980,18417,88.68235869034044
0641160,26895,92.08759992563674
0641190,25679,82.65843685501771
0641280,17992,96.75400177856825
0641430,7000,88.20942857142857
0641580,8818,86.77285098661828
0642000,12998,90.69718418218187
0642060,709,59.18617771509168
0642140,5774,86.42310356771735
0642300,132,77.04545454545455
0642350,2068,91.05174081237911
0642480,48117,88.63029698443378
0642510,50092,93.00151720833667
0642540,1637,92.93585827733659
0642560,2038,75.9342492639843
0642580,385,69.96623376623377
0642710,1637,88.30543677458766
0642930,1899,81.94523433385993
0643080,11076,88.73564463705308
0643410,1952,86.52920081967213
0643470,13798,84.38860704449921
0643560,10641,89.099990602387
0684500,29579,94.23824334832145
0691001,185,59.9027027027027
0691002,449,45.38084632516704
0691003,321,83.18691588785047
0691004,73,59.630136986301366
0691005,1714,24.358226371061846
0691006,672,46.473214285714285
0691007,3171,12.940081993062126
0691008,532,15.917293233082706
0691009,1353,42.50628233555063
0691010,1145,27.041921397379912
0691011,2695,18.47235621521336
0691012,8349,26.226853515391063
0691013,777,20.998712998713
0691014,56,24
0691015,12,24
0691017,1632,35.3014705882353
0691018,669,20.22122571001495
0691019,322,34.47826086956522
0691020,4662,46.334405834405835
0691021,1972,36.68002028397566
0691022,727,57.58596973865199
0691023,531,81.32015065913372
0691024,20103,28.36273193055763
0691025,569,52.08260105448154
0691026,6177,19.48372996600291
0691027,4230,22.905673758865248
0691028,140,32.97857142857143
0691029,6254,17.876878797569557
0691030,10724,20.187243565833644
0691031,6678,26.375561545372864
0691032,1558,72.0346598202824
0691033,1176,32.85714285714286
0691034,803,22.394769613947695
0691035,3469,18.02363793600461
0691036,5342,52.21096967427929
0691037,437,38.19908466819222
0691038,137,37.02919708029197
0691040,1350,18.676296296296297
0691041,4692,22.274722932651322
0691042,742,29.31401617250674
0691043,106,61.9811320754717
0691045,2434,16.823746918652425
0691046,210,33.91904761904762
0691047,1565,31.547603833865814
0691048,907,17.642778390297686
0691049,1274,14.902668759811617
0691051,3302,34.41974560872198
0691052,926,14.863930885529157
0691063,498,58.04618473895583
0691078,15613,34.6534298341126
0691093,21,75
0691102,14,75
0691111,1381,26.223750905141202
0691122,1488,15.908602150537636
0691134,2001,91.01649175412294
0691135,24965,91.95237332265171
0691136,1123,90.44612644701692
0691137,365,83.56986301369864
0800001,142,75.35915492957746
0800004,178,84.57303370786516
0800016,842,82.95368171021377
0800017,612,82.27777777777777
0800018,101,75
0800019,22,75
0800020,18528,46.98132556131261
0800023,321,28.651090342679122
0800282,4350,35.557701149425284
0800292,310,66.15483870967742
0801920,22766,89.44105244663095
0801950,9406,62.58239421645758
0802010,52,75
0802040,337,80.91988130563799
0802070,2127,76.86318758815233
0802130,217,85.09216589861751
0802190,1067,83.70477975632615
0802220,83,75
0802260,133,74.23308270676691
0802280,1605,91.96448598130841
0802310,780,89.02435897435898
0802340,41567,66.57026006206847
0802370,889,79.95725534308212
0802400,1022,85.70450097847358
0802430,976,81.0922131147541
0802460,81,75
0802490,29716,89.12908870642079
0802520,491,75.65173116089613
0802550,157,81.59235668789808
0802580,14604,76.73110106820049
0802610,1504,87.25664893617021
0802640,1003,82.24725822532403
0802670,878,80.749430523918
0802700,2204,60.42740471869328
0802730,392,90.07908163265306
0802760,14,75
0802790,3373,77.44263267121258
0802850,818,71.63325183374083
0802880,141,74.27659574468085
0802910,50955,86.90797762731822
0802940,4130,94.2733656174334
0803000,690,77.47246376811594
0803030,1606,27.912204234122044
0803060,29658,66.77264144581564
0803090,2859,68.25463448758306
0803120,154,76.65584415584415
0803150,29,75
0803180,333,69.27027027027027
0803210,436,87.80504587155964
0803240,85,81.52941176470588
0803270,137,74.12408759124088
0803300,406,85.46059113300493
0803330,5139,82.89044561198676
0803360,91340,65.03604116487848
0803390,540,81.19444444444444
0803420,186,79.35483870967741
0803450,52756,88.31767002805368
0803480,3737,75.2044420658282
0803510,133,76.80451127819549
0803540,7022,74.39262318427798
0803600,1441,94.18736988202637
0803630,442,69.46380090497738
0803690,202,86.43564356435644
0803720,2126,82.60724365004704
0803750,828,84.33454106280193
0803780,3913,49.89240991566573
0803810,1052,90.08745247148289
0803840,369,81.9159891598916
0803870,33674,51.1999762427986
0803930,149,83.65771812080537
0803960,1243,78.070796460177
0803990,26106,77.12104497050487
0804020,2482,76.30862207896857
0804050,3790,72.8485488126649
0804080,5972,81.61604152712658
0804110,340,87.30294117647058
0804140,224,82.29910714285715
0804200,1650,84.9090909090909
0804230,237,79.89873417721519
0804260,6134,80.74323443104011
0804290,200,78.61500000000001
0804320,1090,85.9091743119266
0804350,21365,76.97608237772057
0804380,1026,76.3391812865497
0804410,22862,76.57462164290088
0804440,68,75
0804470,1548,92.656330749354
0804500,196,80.51020408163265
0804530,8186,80.05081847055949
0804560,263,87.6615969581749
0804590,296,89.00337837837839
0804620,76,75
0804650,299,84.98327759197323
0804680,307,82.32899022801303
0804710,647,84.58423493044822
0804740,137,75
0804770,772,74.37435233160622
0804800,82078,80.64497185603938
0804830,2678,85.10716952949961
0804860,1480,51.63175675675676
0804890,44,43.70454545454545
0804920,2032,78.60531496062993
0804950,1077,91.86908077994428
0804980,12,75
0805010,217,84.26267281105991
0805040,72,75
0805070,357,86.07282913165265
0805100,1200,83.86
0805130,1243,84.56234915526952
0805160,160,75.8625
0805190,1134,59.91446208112875
0805220,1371,81.20131291028446
0805250,3462,71.44598497978048
0805280,388,88.15721649484537
0805310,14996,87.03941050946919
0805340,35,75
0805370,27963,81.54826020097987
0805400,15764,75.45134483633595
0805460,316,87.37341772151899
0805490,1385,86.60722021660649
0805520,177,76.52542372881356
0805550,9829,61.48031335842914
0805580,275,86.29090909090908
0805610,561,91.38859180035651
0805640,257,84.57198443579766
0805670,286,76.93006993006993
0805700,175,76.37142857142857
0805730,1771,78.5494071146245
0805760,1391,78.01294033069735
0805790,6767,75.05645042116151
0805820,5913,94.04025029595806
0805850,214,78.2803738317757
0805880,253,86.97628458498025
0805910,322,87.11180124223603
0805940,157,78.72611464968152
0805970,145,76.86206896551724
0806000,67,75
0806030,176,79.43181818181817
0806060,877,81.20524515393386
0806090,17,75
0806120,15442,74.4918404351768
0806150,8462,84.94587567950839
0806180,350,85.29428571428572
0806210,244,87.60245901639345
0806240,4109,81.80506205889512
0806270,631,85.30110935023771
0806300,91,75
0806330,1164,76.84621993127148
0806360,187,76.28342245989305
0806390,344,87.90697674418604
0806420,244,81.33196721311475
0806450,340,86.85294117647058
0806480,8649,77.90357266736038
0806510,115,75
0806540,2019,71.56612184249629
0806600,260,85.61538461538461
0806630,284,82.35211267605634
0806660,2222,91.16516651665168
0806690,2072,76.79247104247104
0806720,116,75
0806750,1027,84.36708860759492
0806780,136,76.76470588235294
0806810,2913,91.92001373154824
0806840,284,84.60211267605634
0806870,741,91.53981106612686
0806900,37305,78.99292320064335
0806960,922,79.08568329718004
0806990,22,24
0807050,135,78.88888888888889
0807080,469,81.01066098081023
0807110,137,75
0807140,178,81.32022471910112
0807200,366,82.7431693989071
0807230,11756,61.17454916638312
0807260,127,75
0807290,452,89.5
0807320,209,84.47368421052632
0807350,3928,89.2550916496945
0807380,2463,77.79415347137638
0807410,36,75
0899160,520,59.20769230769231
0899200,1611,42.3618870266915
0899300,134,45.33582089552239
0900002,33202,96.9171736642371
0900003,5906,2.6603454114459875
0900004,556,24.597122302158276
0900005,3546,88.51804850535815
0900007,133,55.87218045112781
0900014,528,86.40530303030303
0900015,503,81.78131212723659
0900018,356,81.43820224719101
0900024,587,87.25383304940374
0900027,18,24
0900031,995,34.94974874371859
0900060,2418,82.22787427626136
0900120,2728,93.81708211143695
0900207,129,79.76744186046511
0900208,504,81.30753968253968
0900210,2639,92.7381583933308
0900212,398,88.5
0900214,355,81.12394366197182
0900218,425,10.936470588235295
0900221,226,56.34070796460177
0900270,2685,91.575791433892
0900330,2375,84.51789473684211
0900360,810,92.58888888888889
0900420,3042,89.04766600920448
0900450,22471,69.7482088024565
0900510,8675,81.57682997118157
0900540,2505,94.1624750499002
0900690,1327,94.32328560663149
0900700,6281,91.62856233083903
0900750,4299,94.742033030937435
0900810,1685,88.43560830860534
0900840,2493,90.20056157240273
0900960,1440,91.575
0900990,1643,92.73706634205722
0901020,11186,74.75254782764169
0901050,3651,95.78526431114763
0901110,1369,77.33235938641343
0901170,675,93.50666666666667
0901200,990,92.34141414141415
0901230,1453,94.32828630419822
0901260,8144,86.28929273084479
0901290,3371,74.45268466330467
